id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
5836,ja,劇場版ポケットモンスター ベストウイッシュ 神速のゲノセクト ミュウツー覚醒,15.399,7/13/2013,"['Action', 'Adventure', 'Animation', 'Family']","A group of five Genesect have invaded the big city and pose a threat to the supply of electricity, which attracts the attention of the legendary Pokémon Mewtwo. Satoshi, Pikachu and his friends must come to the rescue when the powerful leader, a red Genesect, faces Mewtwo.",32300000,72,Beyond the Limits. Where Myth Meets Legend...
4532,en,Morning Glory,16.734,11/10/2010,"['Comedy', 'Drama', 'Romance']","A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",60040976,107,Breakfast TV just got interesting.
3209,en,Mr. & Mrs. Smith,27.006,6/7/2005,"['Action', 'Comedy', 'Drama', 'Thriller']","After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",478207520,120,Smart and sexy
3855,en,Star Trek: The Motion Picture,21.902,12/7/1979,"['Science Fiction', 'Adventure', 'Mystery']","When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",139000000,132,The human adventure is just beginning.
2628,ja,あのコの、トリコ。,27.404,10/5/2018,"['Romance', 'Comedy']","Centers on three childhood friends in a love triangle. Yori moved back to the countryside, and started wearing glasses and not being noticed by girls. Meanwhile, Shizuku entered the entertainment industry alongside Subaru, and both began working as a model and actor, respectively. But when Yori turns 16, he re-enters their lives.",0,99,
7803,en,"10,000 Saints",8.325,8/14/2015,"['Comedy', 'Drama', 'Music']","A sweeping multigenerational story set against the backdrop of the raw, roaring New York City of the late 1980s; adoption, teen pregnancy, drugs, hardcore punk rock, the unbridled optimism and reckless stupidity of the young—and old—are all major elements in this heart-aching tale of the son of diehard hippies and his strange odyssey through the extremes of late 20th century youth culture.",0,113,Rage. Riot. Rebirth.
1410,en,Looper,43.7,9/26/2012,"['Action', 'Thriller', 'Science Fiction']","In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",47042000,118,"Hunted by your future, haunted by your past."
8257,en,The Robe,11.239,9/16/1953,"['Drama', 'History']","Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus. Drunk, he wins Jesus' homespun robe after the crucifixion. He is tormented by nightmares and delusions after the event. Hoping to find a way to live with what he has done, and still not believing in Jesus, he returns to Palestine to try and learn what he can of the man he killed.",36000000,135,The first motion picture in CinemaScope--the modern miracle you see without glasses!
7386,en,Spielberg,13.166,10/5/2017,"['Documentary', 'TV Movie']","A documentary on the life and career of one of the most influential film directors of all time, Steven Spielberg.",0,147,Direct from the heart
4303,fr,Eiffel,21.115,10/7/2021,"['Drama', 'History']","The government is asking Eiffel to design something spectacular for the 1889 Paris World Fair, but Eiffel simply wants to design the subway. Suddenly, everything changes when Eiffel crosses paths with a mysterious woman from his past.",0,108,You will never look at it the same way again
6750,fr,À fond,13.837,7/16/2015,"['Family', 'Comedy', 'Action']","A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",7268779,91,
6555,en,Pleasure,15.64,10/8/2021,['Drama'],20-year-old Bella Cherry leaves her small town in Sweden for Los Angeles with the aim to become the world's next big porn star but the road to her goal turns out to be bumpier than she imagined.,0,105,
815,en,Insidious,64.575,9/13/2010,"['Horror', 'Thriller']","A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",97009150,103,It's not the House that's Haunted.
2404,en,High School Musical,28.815,1/20/2006,"['Comedy', 'Drama', 'Family', 'Music', 'Romance', 'TV Movie']","Troy, the popular captain of the basketball team, and Gabriella, the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself.",0,98,
5397,sv,Låt den rätte komma in,15.081,1/26/2008,"['Horror', 'Drama']","Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.",10785801,115,Eli is 12 years old. She’s been 12 for over 200 years and she just moved in next door.
9956,en,Summer '03,9.034,9/28/2018,['Comedy'],A 16-year-old girl and her extended family are left reeling after her calculating grandmother unveils an array of secrets on her deathbed.,0,102,Growing up. One mistake at a time.
2131,pt,Os Salafrários,25.383,4/28/2021,"['Comedy', 'Crime']","After a botched scam, Clóvis bumps into Lohane, his estranged foster sister. In a bind, they soon realize the only way out is to band together.",0,94,
1797,en,Predator 2,40.014,11/20/1990,"['Science Fiction', 'Action', 'Thriller']",A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,57120318,108,Silent. Invisible. Invincible. He’s in town with a few days to kill.
3090,en,Thor: Love and Thunder,27.361,7/7/2022,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Science Fiction']",The fourth installment of the Marvel Studios' Thor movie series.,0,0,
4184,en,Mr. Deeds,23.132,6/28/2002,"['Comedy', 'Romance']","When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds.",171269535,96,"Small town kid, big time right hook."
4564,en,Hell Fest,17.727,9/27/2018,['Horror'],"On Halloween night at a horror theme park, a costumed killer begins slaying innocent patrons who believe that it's all part of the festivities.",0,89,Fun going in. Hell getting out.
5030,en,Virgin Territory,20.241,12/17/2007,"['Adventure', 'Action', 'Comedy', 'Romance']","The film is set in Tuscany during the Black Death. As in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance and swordplay. There are randy nuns, Saracen pirates, and a sexy cow.",5410749,93,Anything Can Happen When You're In ... Virgin Territory
8048,en,The Majestic,8.773,12/21/2001,"['Drama', 'Romance', 'Comedy']","Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.",37317558,152,Sometimes your life comes into focus one frame at a time.
122,en,A Quiet Place Part II,252.028,5/21/2021,"['Science Fiction', 'Thriller', 'Horror']","Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",297372261,97,Silence is not enough.
179,zh,急先锋,188.834,9/30/2020,"['Action', 'Adventure', 'Crime']",Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.,27900000,107,
9250,en,Daddy Day Camp,9.801,8/8/2007,"['Family', 'Comedy']","Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",18197398,89,The summer is going to be in tents.
